Text,Label
@onemoreproject that is lame,miscellaneous
I don't understand... I really don't,miscellaneous
HEROES just isn't doing it for me this season...,miscellaneous
Living not downtown sure isn't much fun.,miscellaneous
@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!,miscellaneous
Man Work is Hard,miscellaneous
"getting sick  time for some hot tea, studying, and then sleeeep",miscellaneous
Getting eyebrows waxed. More pain,miscellaneous
No phantasy star yesterday  going to work...,miscellaneous
Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well,miscellaneous
Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too,miscellaneous
is alone downstairs...working,miscellaneous
I feel bad for doing it,miscellaneous
"@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him.",miscellaneous
@pinkserendipity yes sprint has 4g only in baltimore and chicago so far,miscellaneous
I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday.,miscellaneous
Thanks for bursting my bubble,miscellaneous
Going to school soon... can't find anything to wear!! gosh it's so hard,miscellaneous
@marieclr I was serious  LOL,miscellaneous
@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history,miscellaneous
Crazy wind today = no birding  http://ff.im/1XTTi,miscellaneous
currently at work..,miscellaneous
Grrr.. my ipods acting weird too! Jai ho and thinking of you aren't playing the full songs.. ughh.,miscellaneous
@penndbad send me the DVD cos I have missed out on heaps  NOT happy about that!,miscellaneous
i don't see the big deal with this website,miscellaneous
@machineplay I'm so sorry you're having to go through this. Again.  #therapyfail,miscellaneous
@ColinDeMar Far too out of the way for rail.  any other tips?,miscellaneous
I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.,miscellaneous
"Today I realized I am too good at hiding things, even I can't find it",miscellaneous
"Staying at a friends house...house sitting, neighbors are SO loud-having a party",miscellaneous
@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!,miscellaneous
Check out my mug  http://www.erika-obscura.blogspot.com,miscellaneous
Borders closed at 10,miscellaneous
Downloading NIN's new album &quot;the slip&quot; - when the hell did this come out? I'm so behind the times these days,miscellaneous
Just woke up an already have written some e-mail... I've to go early at University today as I have to teach at 8:30 AM!,miscellaneous
is watching the hill . . .and its making me sad,miscellaneous
So many channels.... yet so so boring... lazy day again  may have to find a hobby,miscellaneous
@supersport I miss my buddy  ill be in NY on the 25th,miscellaneous
@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people,miscellaneous
Opps.. As I said.. I still got one day remain and now problem come,miscellaneous
"I activated my Selfcontrol block early, meaning I can't check out the new QC.  Regularizing my internal clock is might be difficult. #fb",miscellaneous
@HillyDoP  oH NO,miscellaneous
spencer is not a good guy.,miscellaneous
"@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring, Madame President is a crazy woman.",miscellaneous
"@JonathanRKnight I hate the limited letters,too.Hope you and the guys are fine?I pray for my dog,she�s not well",miscellaneous
didn't get shit done today ~ i'm so screwed,miscellaneous
wanttss to go out,miscellaneous
Is not going to sleep tonite.,miscellaneous
too worried and tired to post tonight,miscellaneous
couldn't get shit done today ~ i'm so screwed,miscellaneous
"Job Interview in Cardiff today, wish me luck! Got about 3 hours sleep",miscellaneous
"@stustone Your show is whack. Way worse than whack, it's wiggety-whack.    :*(:*(:*(",miscellaneous
@DjAlizay I really don't think people choose to be that way. But I think he chose not to accept my family's help   He might be dead by now,miscellaneous
"@eloquentembrace You're going to kill me, but I've not seen DS9. I've been waiting till I can do it in one solid week sitting.",miscellaneous
@cheechbud i think ur right!! hahaha!! 4.5 hrs now!!,miscellaneous
i hate to see the spartans so sad,miscellaneous
My mind and body are severely protesting this &quot;getting up&quot;  thing. Had nightmares to boot,miscellaneous
"@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!",miscellaneous
@mandayyy,miscellaneous
@twista202 I think I want to read some books but the library doesn't have them,miscellaneous
My nap was interrupted so many times today  Going out for Japanese with the 'rents again...,miscellaneous
Kind of longs for the bus that shows up at the end of Ghost World right now. Ugh.,miscellaneous
@GuruMN but this is canada  canada is weird. we're supposed to get snow through wednesday. ugh.,miscellaneous
Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie,miscellaneous
sad that the 'feet' of my macbook just fell off,miscellaneous
I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad,miscellaneous
"I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.",miscellaneous
"Has now gotten somebody to read his tweets, but cant get them to make an account.",miscellaneous
@infinitydefines  omgawd i couldnt handle my cat being in heat all the time D: D:,miscellaneous
@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me,miscellaneous
@David_Henrie *thats people mag haha i couldnt fit it all in.. i dont think those pictures ever made it in the magazine tho!  haha,miscellaneous
@breadandbadger Congrats!!  i totally forgot to submit photos,miscellaneous
"@PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx",miscellaneous
@imaginarypeach now your leaving me  .... -gets sad-,miscellaneous
"I miss you twitter. My phone broke, now I'm using a stupid Nokia phone. Ughhh, I miss my advance phone.",miscellaneous
SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED,miscellaneous
Tuesday�ll start with reflection �n then a lecture in Stress reducing techniques. That sure might become very useful for us accompaniers,miscellaneous
What tragedy and disaster in the news this week,miscellaneous
yes yes still trying to find a picture that will upload correclty..,miscellaneous
Why oh why was the Red Sox game rained out? I was so looking forward to opening day,miscellaneous
I still can't find my keys.,miscellaneous
@charlietm I know right. I dunno what is going on with twitter.,miscellaneous
might be getting a sore throat again,miscellaneous
@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2009!,miscellaneous
@ircmaxell - I think I need to find better anti-depressants.  I think this Paxil/Wellbutrin combo is losing its efficacy.,miscellaneous
@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd,miscellaneous
is in the bathroom... wake up lakin.,miscellaneous
@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt;3,miscellaneous
"im lonely  keep me company! 22 female, california",miscellaneous
bad day at the betfair office,miscellaneous
"Great job, Wyndham Capital! Each person was professional and helped us move through our refinance process smoothly. Thank you!",compliment
"Matthew Richardson is professional and helpful. He helped us find the correct product for our mortgage. Thank you very much for the excellent service, Matthew!",compliment
"We had a past experience with Wyndham Mortgage and would without question use again and again if needed!! Wyndham went beyond the extra mile to not only right a wrong encountered from the servicer we were dealing on our previous loan, but they pulled together and found a viable option for us that ultimately saved us money. We would highly recommend Brad Thomka and the Wyndham Capital Mortgage team for your mortgage needs. Sincerest thanks Wyndham!! Ed & Lind",compliment
"We have been dealing with Brad Thomka from the beginning of what started out to be a very stressful time for us, but with the help from Brad and the entire Wyndham Mortgage team it was turned into a happy ending!! Brad and Wyndham went beyond the extra mile to not only right a wrong encountered from the servicer we were dealing on our previous loan, but they pulled together and found a viable option for us that ultimately saved us money. We are indebted and would highly recommend Brad Thomka and the Wyndham Capital Mortgage team for your mortgage needs. Sincerest thanks Wyndham!! Ed & LindRead Less",compliment
"I can't express how grateful I am for the support that Zach provided to me and my family during this home purchase! His customer service, responsiveness and professional demeanor is second to none. He was very thorough and took the time to educate me about the process along the way. I highly recommend working with Zach and Wyndham Capital!",compliment
"I had the pleasure of working with Wyndham Capital in September 2018 as my family and I were making a home purchase in Columbus, OH. From the original conversation with the loan officer to underwriting and all the way through closing, the entire team from Wyndham was very responsive and professional. I was VERY impressed with how smooth their process was and how timely the communication was given how stressful of a process home buying (and selling) can be",compliment
"My experience with Mattison was beyond greatly professionally done!! She really cares about her clients needs! She stays on top of everything and if there was a misunderstanding, she would be on top of it for you. Overall she truly bends her back professionally for her clients. She is a wonderful person!",compliment
Patrick answered all my questions by email immediately and he spent a lot of time making sure I got the right loan for my situation. The portal they use is extremely easy and we closed on the refinance with 2 weeks. Very pleased with the customer service and intend on using Patrick again when we refinance later!!!!,compliment
"I loved working with this group of people! They laughed with me over the phone! Always answered my questions and moved the loan along as quickly as possible! Knowledgeable staff! While we were shopping around for a lender, one lender badmouthed Wyndham, they lost my business because of it. When I told Wyndham about it, they had the class not to say anything negative about another company, just to get the ""sell""",compliment
Great web interface for both the loan application and document upload and download features. Quick responses to any questions or concerns. Willingness to communicate almost exclusively via email...as phone calls weren't always an option for us.,compliment
"Working with Michelle and Wyndham went really well for me. As a first time homeowner and this being my first refinance, I feel that this process was smooth and successful. I will definitely recommend Michelle to friends and family.",compliment
"usten Butler brought the humanity and connection to what can be a very stiff, lifeless, and scary transaction. Not only that, it is quite possibly the largest purchase my wife and I will ever make. We didn't simply want to transact with a faceless institution. A lot was riding on picking the right house and making sure everything would work out. Austen was there for us, every step of the way. It's true. Austen got us the best deal. Yes, that's also true. But it's more than that. From when we first starting looking to over a year later when we found the home we wanted, his presence, positivity, and guidance gave us the confidence to take the step and move into our dream home. It's made a HUGE difference for our family, we're right where we want to be, have 13 kids on our block, and couldn't be happier - and it's all thanks to Austen Butler's help.",compliment
Jay was easy to get a hold of if I had any questions so that was huge to me because there's a lot to do during this whole loan process and you want to know if everything's right. He provided as great a service as I could've wanted,compliment
If I had a million Friends I would recommend all of them to Wyndham capital especially to Mark Taylor he’s great he really help with even of the clock thanks a million mark I mean that from heart I appreciate everything you did for me.,compliment
"Chaz was fantastic throughout the entire lending processs. I had my share of challenges with the original underwriter through no fault of Chase yet he stepped in quickly to rectify any issues I had. He was the glue that kept this deal together. I did have some challenges with my first property falling through and the last minute yet Chaz kept my spirits up and assisted through quickly transitioning to the new and much better property in the end. Again, cannot say enough positive things about Chaz. Consummate professional and very responsive. I would highly recommend doing business with him and plan on staying in touch for future opportunities",compliment
Austen has been awsome in every step of the way with my refi and new home purchase. He explains your best options thoroughly with out any of the B.S other companies use to get your business . Being a repeat customer says it all.,compliment
The salesperson kept pushing a cash out refi on me even when i told him I'm looking for a heloc specifically. Then he hangs up on me because I said I was quoted a better rate at TD bank. Ridiculous....,compliment
"I worked with Kory and Carla at NASB. They were a superb team and provided excellent, responsive and knowledgeable service throughout the entire process. Ours was a complicated process with a refinance and a loan and they hung in there with us the entire time. It was a great experience working with both of them. I highly recommend them and will use them in the future for all of my mortgage needs",compliment
"Kory was by far the best loan officer I have ever worked with. We were dealing with a complicated refinance and purchase of two different properties and he was cool, calm, professional and extremely knowledgeable throughout the entire process. I wouldn’t use anyone else moving forward. His level of integrity and responsiveness is second to none. Thanks for everything, Kory",compliment
"Expert loan officer, well versed in VA and the financial impacts of loan component changes. The best I have worked with across 7 home buying/selling deals. Now advocated for by the #1 real estate broker in the state due to his ability to close complicated and high pressure deals. She places him at the top of the list after 32 years in the business! Professionally and patiently answers detailed questions and can rally the expanded NASB team (also stellar!) to support your needs. He handled my complicated VA loan that seemed to change every week while we tried to buy an Antebellum home (tough comps) during my retirement from the military (tough income verification) with five families all swapping homes (tons of contingencies). Everything along the way mattered and Aaron and the NASB team got it done (even on weekends) and closed on time with the best interest rate in the market and no added origination fees. Look, do NOT pass up an opportunity to work with him. ",compliment
"The NASB team went above and beyond for me and my family and closed an important VA home loan on time despite many changes, my military retirement, and a very challenging Antebellum home that required the entire NASB team to pull out all the stops, know the rules and regulations, and guide us through a tough VA process. I truly believe we would not have closed on time with a different team. I will only recommend NASB for home loans...especially complicate VA loans",compliment
"Dallas Goodlet and his entire team are deserving a special thank you. He was as professional as they come and closed our loan in 12 days. We were with another competitor originally and he called, saving us thousands over our current lender. It was a real pleasure getting to work with this institution and a class act like Dallas. Great job!",compliment
"Comments: To begin my wife and I were at the point of signing completion with the leader of online home mortgage service. We were not satisfied with the origination cost so we applied to lending tree for competitive bids. Several lender matched or slightly beat NASB but none were convincing at closing on time. We chose NASB because of Dallas Goodlet believability on the closing. The sales, loan service and application process was competitive, assuring, professional, timely, supportive, and truthful. Dallas Goodlet/ Brent Custer and the whole NASB team delivered the mortgage on time and at the price promised. We are completely satisfied and appreciative of the staff, product and service of your company. Kudos to all ",compliment
"Working with Jon was such an amazing experience! From the start he offered answers to any questions I had since after all this was our first home purchase! Jon was always a phone call away ready to help where needed. He made the stringent home buying process as easy as possible! I would definitely recommend any potential buyers to work with Jon, I know for myself I will be calling him if we ever decide to buy another house! Thanks Jon",compliment
NASB was amazing to work with! The pre-approval process was easy and informational. We chose our home and closed within 30 days of our agreement date! Thanks NASB for making our first home purchase an amazing experience!,compliment
"Jon Barrett was a great asset to my husband and I. He made our mortgage loan process extremely simple and quick! Jon was knowledgeable, helpful, patient and accurate. We will be passing Jon's name along to anyone looking for a mortgage loan!",compliment
"I can't express how incredibly awesome our experience was with working with Bryant Small at NASB. As a military family, we have purchased or refinanced many homes and this was by far the BEST experience we have ever had. Bryant makes it easy and took the time to discuss the best options for us. I've never met Bryant, but you can't mistake authenticity and we knew instantly he and NASB were who we were going with. ",compliment
Best loan officer I could have hoped for! Jeff exceeded my expectations. He worked very hard to get me the best rate possible. Highly recommended,compliment
"Adam was great to work with during our refi! His attention to detail made this a smooth and easy transaction. It has been several years since we've gone thru the home loan process and we were unsure where to start. After talking with Adam, we were confident he was the one to help us with our refi. He was professional, helpful, very knowledgeable about the loan process and answered all of our questions in a timely manner. I would highly recommend Adam and would not hesitate to work with him agai",compliment
"Great website, knowledgeable, responsive and always got back to us quickly with answers to our questions. Mortgage process can be very tedious and they made it easy.",compliment
"We received offers from multiple banks after our lending tree request for a mortgage. Alex Madewell from NASB was by far the best offer. He made the entire process easy and was very knowledgeable. The closing on this home was seamless, no surprises. I would definitely recommend Alex Madewell and NASB to anyone looking for a mortgage.",compliment
Rob was very helpful in getting this loan closed. Few issues on our end we didn't know about but he was still able to get it done on time.,compliment
Peter and his team were great to work with. They were professional and prompt with their responses. They answered all my questions and somehow got us to closing on time despite various roadblocks we encountered.,compliment
"Adam came highly recommended and from the first time we spoke with him, it was clear why. He was friendly, professional, knowledgeable, and worked hard to ensure we were taken care of in all aspects. Beyond the necessary effective communication skills, he brought a personal touch after we closed by sending us a hand written note of congratulations. I will recommend him to everyone I know buying a house.",compliment
"
She, in every way, is a wonderful person, business woman and 100% considerate of your goals and helping you achieve them.  She went about and beyond in helping me make good decisions as well as educate me on options.  I could not have been more happy to connect with her during this process and will definitely use her again in the future if needed. 
        ",compliment
"
Mary Connolly and her staff as well as upper management were nothing but helpful during the entire process.  Mary is a special lady, she took her time with me, understood my goals and helped me achieve them.  She never made me feel uncomfortable or nervous about our situation and was always available to help when I needed her.  If she did not have the answer she found it for me. These are wonderful people to work with... Read More
        ",compliment
"
Thanks to Reliance Capital for helping us get through what we thought would be a difficult if not impossible refinance.  We've had some credit issues in the past but lately we've been working hard on improving our scores.  We are happy that Reliance Capital was able to work with us and help guide us throughout the process despite our less than stellar financial situation.  Thanks especially to Patrick G for his excellent customer service and reassurance each step of the way... Read More
        ",compliment
"
We were initially pretty skeptical about refinancing our home.  We’ve had personal and family issues that devastated our credit to the point where we felt that it would be a waste of time since we’d never be approved.  However, a real need arose when Dad’s declining health demanded we make room in our home so we can keep him close to us and give him the care he needs.  We weren’t sure what to expect from Patrick G at Reliance, but we were soon reassured and thoroughly delighted when Pat informed us that we were eligible and that he’d walk us through the entire process personally!  There simply are no superlatives sufficient to thank you for your fantastic guidance in getting our home refinanced!  You took what we assumed would be a challenging home refinance and successfully navigated us through the process to a successful conclusion.  In every single step, you proved to be friendly, patient, polite, knowledgeable, professional and consistently available to us.   We can't remember the last company we dealt with that returned calls and emails in such a timely manner!  You even personally called on weekends when there were items that needed our attention!  What more can a person ask for in a mortgage broker?  I will happily and enthusiastically recommend you to others.  Thanks Patrick for all your support and assistance... Read More
        ",compliment
"
Genna Englert provided excellent service. The process was very smooth and fast! My husband and I would recommend Reliance First Capital to everyone!
        ",compliment
"
Ritu was a pleasure to work with. She was positive, energetic and knowledgeable. She was willing to help run through several different options to make sure we were happy with our plan. She helped us see the process through from beginning to end. I would work with her again.
        ",compliment
"
Reliance was a pleasure to work with on my refinancing. With all the documents provided, we went from the start to closing in just a few weeks (with me on vacation for 1 week in the middle). I would do business with them again. A special mention to Ritu, who was a delight and helped keep our processing moving quickly.
        ",compliment
"
Very receptive
Thorough
Quick to close
        ",compliment
"
Easy, going the extra mile and overcoming obstacles.  Truthful, honest and dependable.  Very professional and friendly.
        ",compliment
"
New Federal regulations made this a tedious and time consuming process. Closing costs seemed a bit high. Seemed like I spent a lot of time explaining the obvious.
        ",compliment
"
Very informative, and responsive
        ",compliment
"
Tim Pope was very informative throughout the process from beginning to end.  Unlike other lenders he made this a very pleasure able experience, thanks Tim.
        ",compliment
"
It was fast easy and did not have to leave the comforts of our home... Steven Shatz was so friendly and helped us at every turn... I would recommended to everyone that needs financing to go through this company.. 
        ",compliment
"
Working with our agent was quick and very simple. We had to do very little and things were completed well and we were very pleased with the service and result we received.
        ",compliment
"
Teddy represents his company very well. He is communicative, patient, hard-working and gets the job done. 
        ",compliment
"
Teddy Ferrell and Binh Lai were excellent team members. Teddy explained everything from beginning to end and was very honest and up front with all that was required for my transactions to take place. He answered all of my calls and emails in a very timely manner. Very professional with excellent communication
        ",compliment
"
Thank you for all of your help Kelly! Your patience and kindness in assisting us with our loan is greatly appreciated! Look forward to working again together in the future! 
        ",compliment
"
Kelly & Rasool were extremely helpful! It was a stressful time for me and my family and they made us feel taken care of and really cared about helping us! Thank you Again! I will be referring them to family and friends in the future!
        ",compliment
"
From the very first conversation that I had with Steve, I knew that he understood our situation perfectly and he was able to help us achieve our dream of home ownership. We were given very realistic expectations from the beginning and Steve kept in touch with us throughout the process. It was a relief to work with someone who gave us accurate information and didn't string us along.... Read More
        ",compliment
"
The staff was very friendly and great to work with.  They kept me well informed throughout the process
        ",compliment
"
Very informative, and responsive
        ",compliment
"
Tim Pope was very informative throughout the process from beginning to end.  Unlike other lenders he made this a very pleasure able experience, thanks Tim.
        ",compliment
"
It was fast easy and did not have to leave the comforts of our home... Steven Shatz was so friendly and helped us at every turn... I would recommended to everyone that needs financing to go through this company.. 
        ",compliment
"
Working with our agent was quick and very simple. We had to do very little and things were completed well and we were very pleased with the service and result we received.
        ",compliment
"
Teddy represents his company very well. He is communicative, patient, hard-working and gets the job done. 
        ",compliment
"
Teddy Ferrell and Binh Lai were excellent team members. Teddy explained everything from beginning to end and was very honest and up front with all that was required for my transactions to take place. He answered all of my calls and emails in a very timely manner. Very professional with excellent communication
        ",compliment
"
Thank you for all of your help Kelly! Your patience and kindness in assisting us with our loan is greatly appreciated! Look forward to working again together in the future! 
        ",compliment
"
Kelly & Rasool were extremely helpful! It was a stressful time for me and my family and they made us feel taken care of and really cared about helping us! Thank you Again! I will be referring them to family and friends in the future!
        ",compliment
"
From the very first conversation that I had with Steve, I knew that he understood our situation perfectly and he was able to help us achieve our dream of home ownership. We were given very realistic expectations from the beginning and Steve kept in touch with us throughout the process. It was a relief to work with someone who gave us accurate information and didn't string us along.... Read More
        ",compliment
"
The staff was very friendly and great to work with.  They kept me well informed throughout the process
        ",compliment
"
It was a pleasure working with Robert.  From the very first call he kept me well informed of every step of my refinancing.  He also made sure that I understood everything completely.  He was fast in responding and helping with any questions I had. 
        ",compliment
"
My loan officer was Jim Heisser, he was fantastic. From day one he was right on the case. He called daily to let me know how the process was going. Every day we talked-I felt like I was talking to a friend-and we became friends. Jim talked me through til the closing and was informative regarding all things refi. The closing went off as scheduled just as Jim said it would. The guy was right on the money when it came to every detail and has called to make sure things are still going along the right path 
Don't let this guy go-he is the best I've ever dealt with. ... Read More
        ",compliment
"
Steven did a  phenomenal job working with me to locate a refinance that worked for me and my family. I would highly recommend Steven and will recommend my friends and family to him as well. Steven worked tirelessly to ensure that I was completely satisfied and kept in the loop on my loan process everyday. 
        ",compliment
"
I was looking for a way to consolidate my current debt when I submitted a loan request to Lending Tree. I received an email from Steven Shatz and decided to give him a call to see what he could offer based on his reviews on Lending Tree. Once we started talking I knew that he was willing to work with me to get my best option on the table. We settled and closed fairly quickly and he worked through a few issues with me right by my side. He was always a phone call, text or email away and never delayed in returning my messages. I would highly recommend not only Reliance First Capital but Steven Shatz for all your mortgage needs.... Read More
        ",compliment
"
Robert was the best person to do our loan almost makes us wish we could do this again. No just kidding, but he was an amazing person who was concerned and wanted to do whatever he could to make our experience as painless as possible.  We would truely recommend him to friends and family.
Thanks again Robert
        ",compliment
"
Words cannot express my gratitude for John Spellman.  He was absolutely amazing from day one.  He treated me as if I was his only client, although I know I wasn't.  I am sure he did not get paid what he deserved in working with me.  I cannot say enough about him and I think Reliance is extremely lucky to have him!  His patience, understanding, amazing service, and knowledge exceeded my expectations beyond measure!  My approval and closing went so quickly that my head was almost spinning... Read More
        ",compliment
"
Everyone I was in contact with at Reliance we knowledgeable, professional,
and worked with me to answer any questions.  Had a problem in the course
of my application that was dealt with quickly and was solved .  I would recommend Reliance to anyone.
        ",compliment
"
After spending 8 months trying to complete an application for a loan with little or no success, I found Patrick at Reliance.  I was kept informed on a
regular basis of what was happening, what was needed and the time line for closing.  Great experience.
        ",compliment
"
Wesley White worked tirelessly and patiently to get our loan approved and closed despite our several obstacles and challenges. He was very responsive, reassuring, and encouraging. Even if you have a complicated situation, you can trust him to work as hard as possible to help you meet your goals. We would definitely call on him again for all of our lending needs.
        ",compliment
"
Very professional and answered and returned calls very fast! Great communication with the whole process! 
        ",compliment
"
I can't say enough about Adam and Pac Ben. Talk about going the extra mile!!!  Holy Wow! Night and day difference from anyone else I considered and spoke with. Adam spent SOOOOOO much time, INCLUDING WEEKENDS, taking my questions, some of which I'm pretty sure were stupid, but he always took the time to walk me through and explain things very thoroughly. He also has a wonderfully calm yet passionate, knowledgeable yet approachable, and charming demeanor that made my mortgage  experience   so much better than I could have remotely expected. Made what could easily be unpleasant more than palatable. 

And above all, they made sure I was getting the BEST POSSIBLE DEAL for my scenario, which took some real work (no one provided a better rate, and you moght expect that ""you get what you pay for"", but not here, not at all 5 star service at the best rate you can get, why go anywhere else? 100% going back to Adam/Pac Ben when the time comes again, and I know it will. 

BUT HONESTLY, DO NOT GO TO ANYONE ELSE. 

Thanks Adaml!
... Read More
        ",compliment
"
I can't say enough about Adam, Bill and Pac Ben. Talk about going the extra mile!!!  Holy Wow! Night and day difference from anyone else I considered and spoke with. Adam spent SOOOOOO much time, INCLUDING WEEKENDS, taking my questions, some of which I'm pretty sure were stupid, but he always took the time to walk me through and explain things very thoroughly. He also has a wonderfully calm yet passionate, knowledgeable yet approachable, and charming demeanor that made my mortgage  experience   so much better than I could have remotely expected. Made what could easily be unpleasant more than palatable. 

And above all, they made sure I was getting the BEST POSSIBLE DEAL for my scenario, which took some real work (no one provided a better rate, and you moght expect that ""you get what you pay for"", but not here, not at all 5 star service at the best rate you can get, why go anywhere else? 100% going back to Adam/Pac Ben when the time comes again, and I know it will. 

BUT HONESTLY, DO NOT GO TO ANYONE ELSE. 


Thanks Adam and Bill!
... Read More
        ",compliment
"
Jason, June and the team did an amazing job. This was our third refinance with Pacific Beneficial and it closed in 2 weeks! We were more than impressed and would recommend them to anyone looking for a mortgage or refi in CA. Our loan had no cost and the appraisal was waived. Thanks again you guys!!
        ",compliment
"
Jason, June and the team did an amazing job. This was our third refinance with Pacific Beneficial and it closed in 2 weeks! We were more than impressed and would recommend them to anyone looking for a mortgage or refi in CA. Our loan had no cost and the appraisal was waived. Thanks again you guys!!
        ",compliment
"
Jason, June and the team did an amazing job. This was our third refinance with Pacific Beneficial and it closed in 2 weeks! We were more than impressed and would recommend them to anyone looking for a mortgage or refi in CA. Our loan had no cost and the appraisal was waived. Thanks again you guys!!
        ",compliment
"
Shawn is organized, quick to respond, transparent, and personable. He was very patient with me - a first-time home buyer - in answering all of my questions and explaining processes to me. He made the home buying process as painless as possible. Would recommend to anyone!
        ",compliment
"
The entire process was extremely stressful, due to circumstances beyond our control.  Michele Alves, Adam Carrion and Bill James worked diligently to make sure our refinance was able to be completed.  Bill James was so helpful in getting through the ""messy issues"" we had.  He was extremely patient with my questions and I always felt that I was the only client Pacific Beneficial had.  You do not see customer service of such a high caliber very often these days, and it was extremely refreshing.  I would, without hesitation, recommend Pacific Beneficial Mortgage Company to anyone... Read More
        ",compliment
"
Adam and his team are absolutely wonderful!  I had several ""issues"" with my refinance that caused additional problems, but Adam and Bill worked so hard to help us get in a better position. I would, with absolutely no reservation, recommend Adam.  Both Adam and Bill were so patient with my questions and concerns and helped the refinance go as smoothly as possible.  I was extremely fortunate in finding Adam and Bill... Read More
        ",compliment
"
Adam Carrion was hands down the best! Always there to answer any questions or let us know next steps and status at anytime of the day or night. Process was very simple, I provided a few items and Adam and his team handled everything else. It was the best experience you can have while refinancing. I would definitely recommend and will do business again in the future! Fast, simple and painless. Thank you!... Read More
        ",compliment
"
Outstanding! My wife and I have had many previous loans in the past. This by far was one of our best experiences. Alex Jocovic was wonderful, from first phone call to the end, he was with us every step of the way, not just sales. Our situation was complicated, with a 1031 exchange involved from a prior rental, a new home and all its confusion, sill Alex Jocovic was with us every day. We received status of the progress almost daily. So many coordination with 3 different escrow companies. Alex Jocovic handled everything professionally AND last but not least, the rates he offered beat the builder's finance company which had the builder's incentives!!!
Thanks Alex... Read More
        ",compliment
"
Outstanding! My wife and I have had many previous loans in the past. This by far was one of our best experiences. Alex Jocovic was wonderful, from first phone call to the end, he was with us every step of the way, not just sales. Our situation was complicated, with a 1031 exchange involved from a prior rental, a new home and all its confusion, sill Alex Jocovic was with us every day. We received status of the progress almost daily. So many coordination with 3 different escrow companies. Alex Jocovic handled everything professionally AND last but not least, the rates he offered beat the builder's finance company which had the builder's incentives!!!
Thanks Alex... Read More
        ",compliment
"
Easy and smooth process
        ",compliment
"
Great experience! Andrea helped me get a mortgage for my condo in Irvine. I compared a few lenders but her customer service made all the difference. I would definitely recommend her to anyone looking for a loan.  
        ",compliment
"
I can't say enough great things about my loan officer, Alex Jocovic at Pacific Beneficial Mortgage Company.  From start to finish, he was by my side with daily check-ins and phone calls, dealing with problems as they arose and handling a lot of the issues that came up along the way.  It was great knowing that someone had my back and offered great advice along the way.  A home purchase is such a stressful and scary experience but I felt confident knowing that I was in great hands with Alex.  You can't go wrong! ... Read More
        ",compliment
"
I can't say enough great things about my loan officer, Alex Jocovic at Pacific Beneficial Mortgage Company.  From start to finish, he was by my side with daily check-ins and phone calls, dealing with problems as they arose and handling a lot of the issues that came up along the way.  It was great knowing that someone had my back and offered great advice along the way.  A home purchase is such a stressful and scary experience but I felt confident knowing that I was in great hands with Alex.  You can't go wrong! ... Read More
        ",compliment
"
very professional, kept us up-to-date with the progress of our loan, very accommodating

        ",compliment
"
excellent service. always called and emailed to give status of our loan. very accommodating.
        ",compliment
"
I felt comfortable working with Alex. Alex was always patient in answering my questions and promptly returned my calls and emails. Even my Realtor commented on how pleasant it was to work with Alex. She asked me “where did you find him at?” 
        ",compliment
"
I was a little skeptical about using a broker that i was not familiar with(not referred by anyone i know, ) but just by reading the Yelp reviews about Alex Jocovic i decided to gove him and Pacific Beneficial a try. I am very pleased and satisfied with the entire process! Alex Jocovic was very patient and always promptly returned my calls amd emails. I felt very comfortable and assured that we would close on time. Even my realtor commented on how easy it was to work with Alex... i would definitely recommend using Alex ... Read More
        ",compliment
"
During the whole process Alex was very attentive to every detail, always kept us informed and was available at all times whenever we had questions. We’ve had many business dealings and services provided for us before but our experience with Alex was one of the most outsdanding ones we’ve ever had. We will without any hesitation recommend his services. Thank you!!
        ",compliment
